song,artist,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
Dirty Dog,Eight To The Bar,29,0.851,0.464,4,-7.089,0,0.0365,0.605,0.0,0.134,0.615,119.927,audio_features,1ogzOr1TnDjRcjSSQ5hAli,spotify:track:1ogzOr1TnDjRcjSSQ5hAli,https://api.spotify.com/v1/tracks/1ogzOr1TnDjRcjSSQ5hAli,https://api.spotify.com/v1/audio-analysis/1ogzOr1TnDjRcjSSQ5hAli,208493,4
pull the plug,Bellevue Cadillac,28,0.701,0.722,9,-9.234,1,0.151,0.29,0.0,0.457,0.805,114.289,audio_features,1P1KQJ6d5Ri9VI1ljEpkdT,spotify:track:1P1KQJ6d5Ri9VI1ljEpkdT,https://api.spotify.com/v1/tracks/1P1KQJ6d5Ri9VI1ljEpkdT,https://api.spotify.com/v1/audio-analysis/1P1KQJ6d5Ri9VI1ljEpkdT,146760,4
Pink Elephant,Cherry Poppin' Daddies,27,0.58,0.756,1,-6.435,0,0.0351,0.0644,6.15e-05,0.227,0.765,121.661,audio_features,5SMpDEyuUY8vKmWiQar4BF,spotify:track:5SMpDEyuUY8vKmWiQar4BF,https://api.spotify.com/v1/tracks/5SMpDEyuUY8vKmWiQar4BF,https://api.spotify.com/v1/audio-analysis/5SMpDEyuUY8vKmWiQar4BF,224040,4
I Dare You Baby,Blue Harlem,27,0.479,0.646,0,-3.616,1,0.0394,0.76,0.000106,0.357,0.911,150.38,audio_features,5EnB7dy2Yt1AoNDL9D6aFw,spotify:track:5EnB7dy2Yt1AoNDL9D6aFw,https://api.spotify.com/v1/tracks/5EnB7dy2Yt1AoNDL9D6aFw,https://api.spotify.com/v1/audio-analysis/5EnB7dy2Yt1AoNDL9D6aFw,179453,4
Honey Pie,Lavay Smith & Her Red Hot Skillet Lickers,29,0.55,0.353,8,-9.229,1,0.0412,0.714,3.19e-05,0.0639,0.642,142.585,audio_features,30a5IllTe9dazUViyFtkRh,spotify:track:30a5IllTe9dazUViyFtkRh,https://api.spotify.com/v1/tracks/30a5IllTe9dazUViyFtkRh,https://api.spotify.com/v1/audio-analysis/30a5IllTe9dazUViyFtkRh,250200,4
Jumptown,Steve Lucky & The Rhumba Bums,27,0.68,0.627,2,-10.378,1,0.122,0.665,0.00736,0.0841,0.595,105.337,audio_features,1czUXM9zdBi7oJWDyy3qsb,spotify:track:1czUXM9zdBi7oJWDyy3qsb,https://api.spotify.com/v1/tracks/1czUXM9zdBi7oJWDyy3qsb,https://api.spotify.com/v1/audio-analysis/1czUXM9zdBi7oJWDyy3qsb,280493,4
Yama Yama Pretty Mama,Big Sandy,26,0.587,0.688,0,-5.647,1,0.054,0.38,0.0,0.359,0.962,96.024,audio_features,2SbhNsyfx1IH0xOkFLfHEM,spotify:track:2SbhNsyfx1IH0xOkFLfHEM,https://api.spotify.com/v1/tracks/2SbhNsyfx1IH0xOkFLfHEM,https://api.spotify.com/v1/audio-analysis/2SbhNsyfx1IH0xOkFLfHEM,162733,4
Sausage Rock,Four Charms,25,0.605,0.589,8,-7.449,1,0.0664,0.478,0.000764,0.225,0.73,104.09,audio_features,06v4Mcr5umCoKHSYD5dQ6I,spotify:track:06v4Mcr5umCoKHSYD5dQ6I,https://api.spotify.com/v1/tracks/06v4Mcr5umCoKHSYD5dQ6I,https://api.spotify.com/v1/audio-analysis/06v4Mcr5umCoKHSYD5dQ6I,148320,4
"Long, Lean And Lanky",Mitch Woods and His Rocket 88‘S,27,0.648,0.809,0,-8.145,1,0.052,0.445,0.0,0.175,0.882,99.533,audio_features,42hgWC7nkO76AtF3MxU3Qo,spotify:track:42hgWC7nkO76AtF3MxU3Qo,https://api.spotify.com/v1/tracks/42hgWC7nkO76AtF3MxU3Qo,https://api.spotify.com/v1/audio-analysis/42hgWC7nkO76AtF3MxU3Qo,184333,4
Sugar High,Eight To The Bar,28,0.781,0.455,5,-9.052,1,0.0404,0.438,2.18e-05,0.129,0.684,137.922,audio_features,5z0s59iYOpjSUJMVfdCtEx,spotify:track:5z0s59iYOpjSUJMVfdCtEx,https://api.spotify.com/v1/tracks/5z0s59iYOpjSUJMVfdCtEx,https://api.spotify.com/v1/audio-analysis/5z0s59iYOpjSUJMVfdCtEx,238307,4
From The Ashes (with Skylar Grey) - Paul van Dyk Remix,ILLENIUM & Skylar Grey,56,0.574,0.967,11,-5.562,0,0.0433,0.000219,0.0342,0.147,0.0418,140.018,audio_features,54qt0W69bdDuWRimXd7gXt,spotify:track:54qt0W69bdDuWRimXd7gXt,https://api.spotify.com/v1/tracks/54qt0W69bdDuWRimXd7gXt,https://api.spotify.com/v1/audio-analysis/54qt0W69bdDuWRimXd7gXt,253714,4
Wonders,Neelix & Ghost Rider,63,0.492,0.616,0,-8.202,0,0.0488,0.167,0.0165,0.114,0.316,139.918,audio_features,6d1AuFOL1YBzLcruapNbZV,spotify:track:6d1AuFOL1YBzLcruapNbZV,https://api.spotify.com/v1/tracks/6d1AuFOL1YBzLcruapNbZV,https://api.spotify.com/v1/audio-analysis/6d1AuFOL1YBzLcruapNbZV,257357,4
Let You Down,Armin van Buuren,57,0.572,0.956,10,-3.605,0,0.0418,0.0104,0.000188,0.205,0.0375,125.998,audio_features,6SrwmS9G3gI3cGNUqv6QzV,spotify:track:6SrwmS9G3gI3cGNUqv6QzV,https://api.spotify.com/v1/tracks/6SrwmS9G3gI3cGNUqv6QzV,https://api.spotify.com/v1/audio-analysis/6SrwmS9G3gI3cGNUqv6QzV,210476,4
Right Back,Alexander Popov & Whiteout,54,0.567,0.942,4,-7.217,0,0.0379,0.000957,0.0779,0.343,0.0396,125.043,audio_features,13lUhE5ppZ8srSnaLoK2ky,spotify:track:13lUhE5ppZ8srSnaLoK2ky,https://api.spotify.com/v1/tracks/13lUhE5ppZ8srSnaLoK2ky,https://api.spotify.com/v1/audio-analysis/13lUhE5ppZ8srSnaLoK2ky,209280,4
In The End - Photographer Remix,Dash Berlin & Photographer,54,0.474,0.913,0,-8.561,1,0.0658,0.0668,0.931,0.115,0.0847,135.017,audio_features,13JYeTnxWhXJcwjogYSraT,spotify:track:13JYeTnxWhXJcwjogYSraT,https://api.spotify.com/v1/tracks/13JYeTnxWhXJcwjogYSraT,https://api.spotify.com/v1/audio-analysis/13JYeTnxWhXJcwjogYSraT,209667,4
INTO MY ARMS,Emma Hewitt & Markus Schulz,53,0.463,0.928,10,-6.571,1,0.0613,0.262,0.108,0.387,0.0747,125.962,audio_features,7MKJv10BVcfkZSJZzOmtvI,spotify:track:7MKJv10BVcfkZSJZzOmtvI,https://api.spotify.com/v1/tracks/7MKJv10BVcfkZSJZzOmtvI,https://api.spotify.com/v1/audio-analysis/7MKJv10BVcfkZSJZzOmtvI,234286,4
Offshore,Armin van Buuren & AVIRA,53,0.533,0.949,5,-5.978,0,0.0399,0.00111,0.903,0.129,0.353,125.008,audio_features,6yf6FF8BxqLqEr87RFY96m,spotify:track:6yf6FF8BxqLqEr87RFY96m,https://api.spotify.com/v1/tracks/6yf6FF8BxqLqEr87RFY96m,https://api.spotify.com/v1/audio-analysis/6yf6FF8BxqLqEr87RFY96m,199680,4
In Silence,Hel:sløwed & That Girl,52,0.598,0.839,10,-5.613,0,0.0374,0.00572,0.9,0.334,0.0371,123.015,audio_features,1bokCdLRWPmwH2vOclyHF2,spotify:track:1bokCdLRWPmwH2vOclyHF2,https://api.spotify.com/v1/tracks/1bokCdLRWPmwH2vOclyHF2,https://api.spotify.com/v1/audio-analysis/1bokCdLRWPmwH2vOclyHF2,199024,4
Chains,Above & Beyond & Marty Longstaff,52,0.553,0.726,3,-7.536,0,0.0376,0.0377,0.000198,0.253,0.112,125.937,audio_features,6yyjcaUe0zqxo2CV1Jv3ar,spotify:track:6yyjcaUe0zqxo2CV1Jv3ar,https://api.spotify.com/v1/tracks/6yyjcaUe0zqxo2CV1Jv3ar,https://api.spotify.com/v1/audio-analysis/6yyjcaUe0zqxo2CV1Jv3ar,217146,4
Oceans,Dash Berlin,52,0.49,0.861,11,-2.683,0,0.0445,0.0496,0.0,0.102,0.324,132.014,audio_features,6BxSem6OQcmyQf4hDd81Rt,spotify:track:6BxSem6OQcmyQf4hDd81Rt,https://api.spotify.com/v1/tracks/6BxSem6OQcmyQf4hDd81Rt,https://api.spotify.com/v1/audio-analysis/6BxSem6OQcmyQf4hDd81Rt,222072,4
Rhapsody,Paul van Dyk & Chris Bekker,52,0.446,0.941,10,-6.566,0,0.0387,0.000377,0.924,0.233,0.0653,127.99,audio_features,68p0qxKUrXRUYdLX6IghFk,spotify:track:68p0qxKUrXRUYdLX6IghFk,https://api.spotify.com/v1/tracks/68p0qxKUrXRUYdLX6IghFk,https://api.spotify.com/v1/audio-analysis/68p0qxKUrXRUYdLX6IghFk,198750,4
Text Me,Avao,52,0.683,0.911,10,-5.704,0,0.0691,0.00141,0.275,0.286,0.329,134.005,audio_features,1iDvWsd0i0tONCO8lfOqC1,spotify:track:1iDvWsd0i0tONCO8lfOqC1,https://api.spotify.com/v1/tracks/1iDvWsd0i0tONCO8lfOqC1,https://api.spotify.com/v1/audio-analysis/1iDvWsd0i0tONCO8lfOqC1,155606,4
Echoes,Armin van Buuren & Florentin,52,0.597,0.828,2,-5.02,1,0.0681,0.0309,0.0,0.126,0.396,125.053,audio_features,2pW7OYEY2hmOMWZPtnUxyH,spotify:track:2pW7OYEY2hmOMWZPtnUxyH,https://api.spotify.com/v1/tracks/2pW7OYEY2hmOMWZPtnUxyH,https://api.spotify.com/v1/audio-analysis/2pW7OYEY2hmOMWZPtnUxyH,207360,4
Lonely With You,Skytech & Mingue,49,0.658,0.848,8,-4.703,0,0.156,0.333,0.258,0.239,0.139,126.002,audio_features,4Y5FAQrTSqI2mlDF5i8lTi,spotify:track:4Y5FAQrTSqI2mlDF5i8lTi,https://api.spotify.com/v1/tracks/4Y5FAQrTSqI2mlDF5i8lTi,https://api.spotify.com/v1/audio-analysis/4Y5FAQrTSqI2mlDF5i8lTi,205714,4
Velvet Morning 22,Kyau & Albert,7,0.546,0.939,3,-4.35,0,0.0378,0.000785,0.016,0.332,0.094,127.993,audio_features,6WP0pXmMVycJwQk6L7xesG,spotify:track:6WP0pXmMVycJwQk6L7xesG,https://api.spotify.com/v1/tracks/6WP0pXmMVycJwQk6L7xesG,https://api.spotify.com/v1/audio-analysis/6WP0pXmMVycJwQk6L7xesG,178585,4
Be Alone,Oliver Smith,51,0.567,0.967,11,-4.142,0,0.0475,0.0108,0.0228,0.314,0.177,125.0,audio_features,6OAk8W4ebDp8UgOj6IBClU,spotify:track:6OAk8W4ebDp8UgOj6IBClU,https://api.spotify.com/v1/tracks/6OAk8W4ebDp8UgOj6IBClU,https://api.spotify.com/v1/audio-analysis/6OAk8W4ebDp8UgOj6IBClU,219615,4
Innocence,Sam Laxton,34,0.366,0.998,11,-4.393,0,0.0696,0.00457,0.965,0.903,0.519,140.015,audio_features,72g5MSt0ctPo7Sv3Ccctdf,spotify:track:72g5MSt0ctPo7Sv3Ccctdf,https://api.spotify.com/v1/tracks/72g5MSt0ctPo7Sv3Ccctdf,https://api.spotify.com/v1/audio-analysis/72g5MSt0ctPo7Sv3Ccctdf,217714,4
Frozen - Full Fire Mix,Roman Messer & Christina Novelli,51,0.544,0.996,9,-2.994,0,0.194,0.00288,0.115,0.187,0.0708,138.01,audio_features,2ZWdUSlnSgHv2pxqMieKWM,spotify:track:2ZWdUSlnSgHv2pxqMieKWM,https://api.spotify.com/v1/tracks/2ZWdUSlnSgHv2pxqMieKWM,https://api.spotify.com/v1/audio-analysis/2ZWdUSlnSgHv2pxqMieKWM,266087,4
Lightning,Super8 & Tab & Nazzereene,51,0.561,0.902,10,-5.203,0,0.0308,0.000412,0.0178,0.151,0.215,125.007,audio_features,7u7RMMynAINKO3iMS0s0pZ,spotify:track:7u7RMMynAINKO3iMS0s0pZ,https://api.spotify.com/v1/tracks/7u7RMMynAINKO3iMS0s0pZ,https://api.spotify.com/v1/audio-analysis/7u7RMMynAINKO3iMS0s0pZ,234960,4
Cielo,Shogun,34,0.54,0.913,11,-4.08,0,0.059,0.000615,0.0774,0.173,0.203,132.0,audio_features,3xYp6ZdiTc9CmUlbPadggJ,spotify:track:3xYp6ZdiTc9CmUlbPadggJ,https://api.spotify.com/v1/tracks/3xYp6ZdiTc9CmUlbPadggJ,https://api.spotify.com/v1/audio-analysis/3xYp6ZdiTc9CmUlbPadggJ,212741,4
Cambodia (Talla 2XLC Mix),Pulsedriver & Talla 2XLC,51,0.54,0.973,2,-4.795,0,0.0545,0.000213,0.0127,0.349,0.0911,139.942,audio_features,6ZbziKbAL52RyEln13QBCz,spotify:track:6ZbziKbAL52RyEln13QBCz,https://api.spotify.com/v1/tracks/6ZbziKbAL52RyEln13QBCz,https://api.spotify.com/v1/audio-analysis/6ZbziKbAL52RyEln13QBCz,176034,4
Hear Me Out,Cosmic Gate & Diana Miro,50,0.524,0.894,9,-5.214,0,0.0378,0.00685,0.226,0.156,0.134,122.97,audio_features,2zpIU1OroZ3mUzrnYqoLBa,spotify:track:2zpIU1OroZ3mUzrnYqoLBa,https://api.spotify.com/v1/tracks/2zpIU1OroZ3mUzrnYqoLBa,https://api.spotify.com/v1/audio-analysis/2zpIU1OroZ3mUzrnYqoLBa,279556,4
Friendly Fires,Gareth Emery & Dani Poppitt,50,0.539,0.747,11,-7.569,0,0.0306,0.00555,0.0139,0.247,0.167,130.011,audio_features,7mY5rHx11vyazThG8xIBzO,spotify:track:7mY5rHx11vyazThG8xIBzO,https://api.spotify.com/v1/tracks/7mY5rHx11vyazThG8xIBzO,https://api.spotify.com/v1/audio-analysis/7mY5rHx11vyazThG8xIBzO,292026,4
Your Loving Arms - ALPHA 9 Remix,Karen Overton & ALPHA 9,50,0.546,0.885,7,-4.3,1,0.0381,0.15,0.0202,0.212,0.161,126.022,audio_features,6qKvPOJjG5ilpqbB6UH9hx,spotify:track:6qKvPOJjG5ilpqbB6UH9hx,https://api.spotify.com/v1/tracks/6qKvPOJjG5ilpqbB6UH9hx,https://api.spotify.com/v1/audio-analysis/6qKvPOJjG5ilpqbB6UH9hx,274345,4
Atom - 138 Mix,Maarten de Jong,45,0.466,0.975,7,-4.731,0,0.0739,0.00909,0.91,0.0959,0.0627,137.984,audio_features,3d2580DKGk2tH3XrTFiRZf,spotify:track:3d2580DKGk2tH3XrTFiRZf,https://api.spotify.com/v1/tracks/3d2580DKGk2tH3XrTFiRZf,https://api.spotify.com/v1/audio-analysis/3d2580DKGk2tH3XrTFiRZf,206957,4
Make U Mine,Metrush & Triple M,49,0.543,0.877,1,-6.786,1,0.0389,0.231,0.0671,0.101,0.0369,123.976,audio_features,5BiRPLMcYMNgbb0oHrqwCj,spotify:track:5BiRPLMcYMNgbb0oHrqwCj,https://api.spotify.com/v1/tracks/5BiRPLMcYMNgbb0oHrqwCj,https://api.spotify.com/v1/audio-analysis/5BiRPLMcYMNgbb0oHrqwCj,191613,4
Oblique,KhoMha,49,0.656,0.932,7,-7.37,0,0.0462,0.0438,0.724,0.3,0.188,126.941,audio_features,1LhO3e7X53MxSuYjUQ5ROt,spotify:track:1LhO3e7X53MxSuYjUQ5ROt,https://api.spotify.com/v1/tracks/1LhO3e7X53MxSuYjUQ5ROt,https://api.spotify.com/v1/audio-analysis/1LhO3e7X53MxSuYjUQ5ROt,145039,3
Rescue Me,XiJaro & Pitch & Clara Yates,49,0.531,0.975,1,-5.87,0,0.145,0.000232,0.0156,0.483,0.0702,140.014,audio_features,6E8mspz7C4Sf6fmZgvnqFY,spotify:track:6E8mspz7C4Sf6fmZgvnqFY,https://api.spotify.com/v1/tracks/6E8mspz7C4Sf6fmZgvnqFY,https://api.spotify.com/v1/audio-analysis/6E8mspz7C4Sf6fmZgvnqFY,239714,4
This Is Not The End,Gareth Emery & Roddy Woomble,49,0.488,0.895,3,-9.643,1,0.0348,0.00781,0.391,0.262,0.372,138.003,audio_features,4nM12eRb7k6pylJGGivAQp,spotify:track:4nM12eRb7k6pylJGGivAQp,https://api.spotify.com/v1/tracks/4nM12eRb7k6pylJGGivAQp,https://api.spotify.com/v1/audio-analysis/4nM12eRb7k6pylJGGivAQp,198548,4
Feels Like Home,Andrew Rayel & AIDYL,49,0.521,0.814,8,-5.363,1,0.0419,0.00131,0.00881,0.121,0.0995,134.983,audio_features,2OfDYA3xkEQ2fILrBlknHD,spotify:track:2OfDYA3xkEQ2fILrBlknHD,https://api.spotify.com/v1/tracks/2OfDYA3xkEQ2fILrBlknHD,https://api.spotify.com/v1/audio-analysis/2OfDYA3xkEQ2fILrBlknHD,266493,4
Dubai,Yoel Lewis,49,0.466,0.898,10,-7.064,0,0.0377,0.0229,0.914,0.436,0.41,127.993,audio_features,4ztHw0kosQU4WymQf7SItU,spotify:track:4ztHw0kosQU4WymQf7SItU,https://api.spotify.com/v1/tracks/4ztHw0kosQU4WymQf7SItU,https://api.spotify.com/v1/audio-analysis/4ztHw0kosQU4WymQf7SItU,178594,4
